sample  ,gene,logFC,unshrunk.logFC,logCPM,PValue,FDR,tumor,cell_line,E2_status
Bone.15_I,51233,4.095511164,4.14811465,3.177643674,0.007959745,0.456142972,Bone,MCF7,E2
Bone.15_I,57214,4.073395066,4.086714106,5.719685069,0.003749081,0.294126105,Bone,MCF7,E2
Bone.15_I,5653,4.069996015,4.14811465,2.642475278,0.013010695,0.568830679,Bone,MCF7,E2
Bone.15_I,284541,4.044979338,4.14811465,2.320108146,0.019798566,0.60340442,Bone,MCF7,E2
Bone.15_I,647946,4.044979338,4.14811465,2.320108146,0.019798566,0.60340442,Bone,MCF7,E2
Bone.15_I,101926889,4.044979338,4.14811465,2.320108146,0.019798566,0.60340442,Bone,MCF7,E2
Bone.15_I,100189268,4.044979338,4.14811465,2.320108146,0.019798566,0.60340442,Bone,MCF7,E2
Bone.15_I,100874300,4.044979338,4.14811465,2.320108146,0.019798566,0.60340442,Bone,MCF7,E2
Bone.15_I,3397,4.027370325,4.048578977,4.68066144,0.004950576,0.343037544,Bone,MCF7,E2
Bone.15_I,284408,4.020367536,4.032637433,5.825523234,0.004108334,0.298769463,Bone,MCF7,E2
Bone.15_I,374659,3.999019127,4.010611127,5.918807321,0.004235805,0.30501949,Bone,MCF7,E2
Bone.15_I,2152,3.99636989,4.14811465,1.939541937,0.037886312,0.70506873,Bone,MCF7,E2
Bone.15_I,101928363,3.99636989,4.14811465,1.939541937,0.037886312,0.70506873,Bone,MCF7,E2
Bone.15_I,100996437,3.996158779,4.022583768,4.223009029,0.005940896,0.400329177,Bone,MCF7,E2
Bone.15_I,57644,3.991349358,4.010611127,4.833787602,0.005132794,0.352339915,Bone,MCF7,E2
Bone.15_I,100874366,3.984251156,4.032637433,3.218971197,0.00949046,0.508813344,Bone,MCF7,E2
Bone.15_I,51265,3.981826729,4.010611127,4.053687913,0.00644923,0.419144266,Bone,MCF7,E2
Bone.15_I,101928834,3.94314964,3.978189649,3.683562425,0.008008149,0.456142972,Bone,MCF7,E2
Bone.15_I,79973,3.94314964,3.978189649,3.683562425,0.008008149,0.456142972,Bone,MCF7,E2
Bone.15_I,103021295,3.899804425,3.941663773,3.371395742,0.010119142,0.51857414,Bone,MCF7,E2
Bone.15_I,246181,3.890683168,4.030419608,1.96916825,0.042001609,0.716624925,Bone,MCF7,E2
Bone.15_I,26230,3.878036221,3.955469572,2.548905199,0.019900343,0.604000095,Bone,MCF7,E2
Bone.15_I,319085,3.867093878,3.900187137,3.713952117,0.009106401,0.491812619,Bone,MCF7,E2
Bone.15_I,8495,3.858830092,3.885080244,4.102080319,0.008011224,0.456142972,Bone,MCF7,E2
Bone.15_I,105370579,3.833117077,3.885080244,3.018704828,0.014249922,0.594355205,Bone,MCF7,E2
Bone.15_I,100507002,3.833117077,3.885080244,3.018704828,0.014249922,0.594355205,Bone,MCF7,E2
Bone.15_I,101954266,3.822077002,3.840269823,4.755547674,0.007240083,0.443153444,Bone,MCF7,E2
Bone.15_I,389072,3.813556606,3.826186555,5.495000532,0.00646873,0.419144266,Bone,MCF7,E2
Bone.15_I,9501,3.784573559,3.826186555,3.297807397,0.013001429,0.568830679,Bone,MCF7,E2
Bone.15_I,3859,3.78322245,3.885080244,2.214500333,0.034522069,0.688414695,Bone,MCF7,E2
Bone.15_I,138241,3.777757759,3.800191347,4.308808837,0.008777891,0.478340815,Bone,MCF7,E2
Bone.15_I,554236,3.768711341,3.778880841,5.893449677,0.00670289,0.424615696,Bone,MCF7,E2
Bone.15_I,80162,3.726047378,3.755797228,3.772526219,0.011544061,0.536652695,Bone,MCF7,E2
Bone.15_I,51540,3.724433289,3.761091527,3.443133363,0.013410627,0.582846461,Bone,MCF7,E2
Bone.15_I,57150,3.724337405,3.733077151,6.151864364,0.007103517,0.438448186,Bone,MCF7,E2
Bone.15_I,2257,3.710289851,3.719271352,6.077171546,0.007360068,0.446774347,Bone,MCF7,E2
Bone.15_I,9752,3.709280481,3.742900234,3.564414289,0.013005577,0.568830679,Bone,MCF7,E2
Bone.15_I,93129,3.707259817,3.721849896,5.067862304,0.008498922,0.469357738,Bone,MCF7,E2
Bone.15_I,387640,3.70704066,3.733077151,3.97952731,0.011084566,0.51857414,Bone,MCF7,E2
Bone.15_I,101929196,3.70704066,3.733077151,3.97952731,0.011084566,0.51857414,Bone,MCF7,E2
Bone.15_I,391267,3.692008559,3.715155243,4.171022894,0.010726516,0.51857414,Bone,MCF7,E2
Bone.15_I,90693,3.679821743,3.700655673,4.349337976,0.010439878,0.51857414,Bone,MCF7,E2
Bone.15_I,80035,3.661265862,3.678629367,4.672968329,0.010009973,0.51857414,Bone,MCF7,E2
Bone.15_I,100507316,3.660379326,3.688683032,3.800777213,0.012883956,0.568830679,Bone,MCF7,E2
Bone.15_I,23251,3.656557005,3.733077151,2.453014387,0.031766168,0.673419236,Bone,MCF7,E2
Bone.15_I,285352,3.656557005,3.733077151,2.453014387,0.031766168,0.673419236,Bone,MCF7,E2
Bone.15_I,5698,3.656557005,3.733077151,2.453014387,0.031766168,0.673419236,Bone,MCF7,E2
Bone.15_I,93655,3.656557005,3.733077151,2.453014387,0.031766168,0.673419236,Bone,MCF7,E2
Bone.15_I,27257,3.651508098,3.662687823,5.547703286,0.008791833,0.478340815,Bone,MCF7,E2
Bone.15_I,9479,3.636301149,3.651055882,4.964635479,0.009909498,0.51857414,Bone,MCF7,E2
Bone.15_I,317671,3.618566452,3.662687823,3.106328584,0.019608579,0.60340442,Bone,MCF7,E2
Bone.15_I,10622,3.576834912,3.587399696,5.572941734,0.010111936,0.51857414,Bone,MCF7,E2
Bone.15_I,7851,3.568985116,3.607546269,3.262352497,0.019492348,0.60340442,Bone,MCF7,E2
Bone.15_I,79001,3.552778735,3.56315215,5.581200117,0.010575767,0.51857414,Bone,MCF7,E2
Bone.15_I,200765,3.551631574,3.56315215,5.365576624,0.010912501,0.51857414,Bone,MCF7,E2
Bone.15_I,828,3.537382689,3.56315215,3.855357509,0.015805817,0.60340442,Bone,MCF7,E2
Bone.15_I,100505811,3.537382689,3.56315215,3.855357509,0.015805817,0.60340442,Bone,MCF7,E2
Bone.15_I,80072,3.512148926,3.56315215,2.854799693,0.028056313,0.673419236,Bone,MCF7,E2
Bone.15_I,55024,3.512148926,3.56315215,2.854799693,0.028056313,0.673419236,Bone,MCF7,E2
Bone.15_I,84436,3.5018881,3.520083428,4.426184212,0.014258363,0.594355205,Bone,MCF7,E2
Bone.15_I,79689,3.488639639,3.51068473,4.076010493,0.016060858,0.60340442,Bone,MCF7,E2
Bone.15_I,169270,3.475834507,3.485149638,5.707718082,0.012051664,0.553153898,Bone,MCF7,E2
Bone.15_I,57713,3.468077502,3.496037954,3.671595577,0.019199422,0.60340442,Bone,MCF7,E2
Bone.15_I,653145,3.468077502,3.496037954,3.671595577,0.019199422,0.60340442,Bone,MCF7,E2
Bone.15_I,23464,3.468077502,3.496037954,3.671595577,0.019199422,0.60340442,Bone,MCF7,E2
Bone.15_I,3364,3.453862131,3.462223241,5.900857791,0.012293575,0.553965071,Bone,MCF7,E2
Bone.15_I,220042,3.43908036,3.444507653,6.745977147,0.011720534,0.541429692,Bone,MCF7,E2
Bone.15_I,118881,3.431830822,3.470042745,3.188394506,0.025823703,0.665526667,Bone,MCF7,E2
Bone.15_I,84953,3.431830822,3.470042745,3.188394506,0.025823703,0.665526667,Bone,MCF7,E2
Bone.15_I,100506123,3.428782449,3.451543644,3.972513284,0.018488371,0.60340442,Bone,MCF7,E2
Bone.15_I,54947,3.420526784,3.437621268,4.462682861,0.01641563,0.60340442,Bone,MCF7,E2
Bone.15_I,8847,3.404495598,3.415398529,5.306041732,0.014513851,0.594355205,Bone,MCF7,E2
Bone.15_I,54491,3.400882547,3.411149056,5.42205857,0.014381529,0.594355205,Bone,MCF7,E2
Bone.15_I,5316,3.399348087,3.403953555,7.012052769,0.012414412,0.555999137,Bone,MCF7,E2
Bone.15_I,55020,3.395782223,3.411149056,4.634368882,0.016543937,0.60340442,Bone,MCF7,E2
Bone.15_I,10349,3.390703623,3.411149056,4.121406131,0.018925338,0.60340442,Bone,MCF7,E2
Bone.15_I,9108,3.382124507,3.38912275,6.171805442,0.013703994,0.592093133,Bone,MCF7,E2
Bone.15_I,163404,3.380610919,3.411149056,3.475769078,0.024369228,0.658058758,Bone,MCF7,E2
Bone.15_I,27127,3.375167173,3.38912275,4.794242247,0.016650558,0.60340442,Bone,MCF7,E2
Bone.15_I,389170,3.364559413,3.382579904,4.317245859,0.018823284,0.60340442,Bone,MCF7,E2
Bone.15_I,125893,3.360115172,3.367895858,5.931752101,0.014622915,0.594355205,Bone,MCF7,E2
Bone.15_I,399815,3.350836926,3.411149056,2.574014994,0.046045564,0.741082076,Bone,MCF7,E2
Bone.15_I,105370941,3.350836926,3.411149056,2.574014994,0.046045564,0.741082076,Bone,MCF7,E2
Bone.15_I,80320,3.350836926,3.411149056,2.574014994,0.046045564,0.741082076,Bone,MCF7,E2
Bone.15_I,101929125,3.350836926,3.411149056,2.574014994,0.046045564,0.741082076,Bone,MCF7,E2
Bone.15_I,353219,3.346808336,3.382579904,3.227548606,0.029240939,0.673419236,Bone,MCF7,E2
Bone.15_I,65989,3.346808336,3.382579904,3.227548606,0.029240939,0.673419236,Bone,MCF7,E2
Bone.15_I,8707,3.34350995,3.359618756,4.498005624,0.018737703,0.60340442,Bone,MCF7,E2
Bone.15_I,634,3.34350995,3.359618756,4.498005624,0.018737703,0.60340442,Bone,MCF7,E2
Bone.15_I,51104,3.342776697,3.354565528,5.0839655,0.016817531,0.60340442,Bone,MCF7,E2
Bone.15_I,80031,3.318981669,3.340759728,3.95756025,0.022608502,0.631404734,Bone,MCF7,E2
Bone.15_I,26796,3.318981669,3.340759728,3.95756025,0.022608502,0.631404734,Bone,MCF7,E2
Bone.15_I,132671,3.318981669,3.340759728,3.95756025,0.022608502,0.631404734,Bone,MCF7,E2
Bone.15_I,64077,3.318483269,3.328686896,5.3403197,0.01694228,0.60340442,Bone,MCF7,E2
Bone.15_I,60386,3.315541509,3.327084791,5.095536678,0.017648545,0.60340442,Bone,MCF7,E2
Bone.15_I,54102,3.311704547,3.324992412,4.822474472,0.018602668,0.60340442,Bone,MCF7,E2
Bone.15_I,3110,3.311704547,3.324992412,4.822474472,0.018602668,0.60340442,Bone,MCF7,E2
Bone.15_I,163786,3.308479034,3.318039652,5.457902392,0.016993523,0.60340442,Bone,MCF7,E2
Bone.15_I,100775107,3.308479034,3.318039652,5.457902392,0.016993523,0.60340442,Bone,MCF7,E2
Bone.15_I,5021,3.299395739,3.311613383,4.969159256,0.018548575,0.60340442,Bone,MCF7,E2
Bone.15_I,8611,3.299395739,3.311613383,4.969159256,0.018548575,0.60340442,Bone,MCF7,E2
Bone.15_I,374470,3.297598302,3.340759728,2.949416952,0.037566194,0.70506873,Bone,MCF7,E2
Bone.15_I,286499,3.297598302,3.340759728,2.949416952,0.037566194,0.70506873,Bone,MCF7,E2
Bone.15_I,128240,3.288810956,3.300117744,5.106974381,0.018501246,0.60340442,Bone,MCF7,E2
Bone.15_I,55090,3.283198097,3.300117744,4.355763225,0.021587636,0.61946328,Bone,MCF7,E2
Bone.15_I,64147,3.279611457,3.290133655,5.236796783,0.018459503,0.60340442,Bone,MCF7,E2
Bone.15_I,57103,3.272090017,3.279359184,5.961595803,0.01717923,0.60340442,Bone,MCF7,E2
Bone.15_I,283652,3.270397055,3.285618174,4.532223847,0.021223489,0.61946328,Bone,MCF7,E2
Bone.15_I,136332,3.266518851,3.300117744,3.265545648,0.032857543,0.679621101,Bone,MCF7,E2
Bone.15_I,6940,3.263216501,3.267261916,7.089325837,0.016001398,0.60340442,Bone,MCF7,E2
Bone.15_I,5465,3.250916343,3.263591868,4.849959484,0.020670849,0.616444165,Bone,MCF7,E2
Bone.15_I,105378176,3.250781134,3.287703573,3.12745383,0.036381519,0.696971844,Bone,MCF7,E2
Bone.15_I,29074,3.247218708,3.255029854,5.788738007,0.018308052,0.60340442,Bone,MCF7,E2
Bone.15_I,10398,3.246142625,3.273645532,3.54045545,0.02991627,0.673419236,Bone,MCF7,E2
Bone.15_I,54962,3.231091166,3.241224055,5.257253799,0.020110746,0.607874185,Bone,MCF7,E2
Bone.15_I,819,3.221809193,3.227549118,6.36800777,0.018184428,0.60340442,Bone,MCF7,E2
Bone.15_I,8877,3.221045653,3.241224055,4.005545265,0.026479842,0.668419721,Bone,MCF7,E2
Bone.15_I,55277,3.21276998,3.23057681,4.207178693,0.025395005,0.661440833,Bone,MCF7,E2
Bone.15_I,550631,3.208929124,3.255029854,2.820844056,0.047427859,0.744861272,Bone,MCF7,E2
Bone.15_I,255252,3.206181263,3.222115232,4.393002827,0.024549069,0.660486855,Bone,MCF7,E2
Bone.15_I,10651,3.205343297,3.212244988,5.98476336,0.01938757,0.60340442,Bone,MCF7,E2
Bone.15_I,102723390,3.1999854,3.224453474,3.685052974,0.030585455,0.673419236,Bone,MCF7,E2
Bone.15_I,65996,3.196350637,3.209515195,4.726179906,0.023316666,0.643838012,Bone,MCF7,E2
Bone.15_I,56624,3.193487745,3.209264313,4.399212317,0.025071914,0.661440833,Bone,MCF7,E2
Bone.15_I,81932,3.18200661,3.191183372,5.396357284,0.021583494,0.61946328,Bone,MCF7,E2
Bone.15_I,115677,3.178259332,3.20058207,3.811584923,0.03035185,0.673419236,Bone,MCF7,E2
Bone.15_I,55508,3.175493447,3.182880068,5.815288998,0.020822361,0.616694522,Bone,MCF7,E2
Bone.15_I,65258,3.158606819,3.166261997,5.725308807,0.021674889,0.61946328,Bone,MCF7,E2
Bone.15_I,115825,3.142518952,3.14811465,6.321680612,0.021121993,0.61946328,Bone,MCF7,E2
Bone.15_I,51282,3.133068368,3.14811465,4.429044193,0.027704716,0.67158791,Bone,MCF7,E2
Bone.15_I,7753,3.131408664,3.14811465,4.247784211,0.028992369,0.673419236,Bone,MCF7,E2
Bone.15_I,7621,3.126679845,3.14811465,3.837750415,0.032882286,0.679621101,Bone,MCF7,E2
Bone.15_I,23475,3.123145988,3.14811465,3.601959311,0.036004459,0.695928303,Bone,MCF7,E2
Bone.15_I,92,3.119960802,3.128215093,5.533864176,0.023742484,0.648284548,Bone,MCF7,E2
Bone.15_I,1742,3.118298807,3.131812838,4.605504989,0.027406341,0.67158791,Bone,MCF7,E2
Bone.15_I,153478,3.118216831,3.14811465,3.338320354,0.040665718,0.712863235,Bone,MCF7,E2
Bone.15_I,26471,3.110862671,3.14811465,3.037681909,0.04826254,0.747621267,Bone,MCF7,E2
Bone.15_I,10439,3.067738935,3.072826523,6.416335648,0.024025954,0.651183133,Bone,MCF7,E2
Bone.15_I,84288,3.063482655,3.077725322,4.463959776,0.031051208,0.673419236,Bone,MCF7,E2
Bone.15_I,2888,3.063482655,3.077725322,4.463959776,0.031051208,0.673419236,Bone,MCF7,E2
Bone.15_I,203069,3.063482655,3.077725322,4.463959776,0.031051208,0.673419236,Bone,MCF7,E2
Bone.15_I,123720,3.055356553,3.058713354,7.183541633,0.023408879,0.643963347,Bone,MCF7,E2
Bone.15_I,1676,3.051847945,3.060651809,5.335029286,0.027465766,0.67158791,Bone,MCF7,E2
Bone.15_I,23426,3.051847945,3.060651809,5.335029286,0.027465766,0.67158791,Bone,MCF7,E2
Bone.15_I,10172,3.04311201,3.060651809,4.096042473,0.035128163,0.690526468,Bone,MCF7,E2
Bone.15_I,203228,3.04311201,3.060651809,4.096042473,0.035128163,0.690526468,Bone,MCF7,E2
Bone.15_I,57613,3.028743829,3.048578977,3.888445786,0.038229934,0.70506873,Bone,MCF7,E2
Bone.15_I,6482,3.028743829,3.048578977,3.888445786,0.038229934,0.70506873,Bone,MCF7,E2
Bone.15_I,90410,3.021169223,3.032637433,4.810686031,0.031296832,0.673419236,Bone,MCF7,E2
Bone.15_I,6637,3.017367883,3.020408009,7.318225131,0.024915768,0.660942498,Bone,MCF7,E2
Bone.15_I,284454,3.014956245,3.024732235,5.098658022,0.030255052,0.673419236,Bone,MCF7,E2
Bone.15_I,91750,3.010312719,3.018831633,5.353538447,0.029489148,0.673419236,Bone,MCF7,E2
Bone.15_I,51239,3.010312719,3.018831633,5.353538447,0.029489148,0.673419236,Bone,MCF7,E2
Bone.15_I,60370,3.009816614,3.032637433,3.660568978,0.042609611,0.719132868,Bone,MCF7,E2
Bone.15_I,4753,3.009816614,3.032637433,3.660568978,0.042609611,0.719132868,Bone,MCF7,E2
Bone.15_I,54463,3.00158527,3.010611127,5.234827209,0.030401139,0.673419236,Bone,MCF7,E2
Bone.15_I,154796,2.998598241,3.002684211,6.750966727,0.026602866,0.668419721,Bone,MCF7,E2
Bone.15_I,90580,2.997099408,3.010611127,4.497815759,0.034584755,0.688414695,Bone,MCF7,E2
Bone.15_I,4291,2.991676441,3.001273262,5.109648841,0.031463974,0.673419236,Bone,MCF7,E2
Bone.15_I,100507650,2.974588177,2.983727832,5.18347641,0.032089412,0.673419236,Bone,MCF7,E2
Bone.15_I,100533179,2.970176947,2.990573373,3.803651181,0.043334954,0.72282972,Bone,MCF7,E2
Bone.15_I,120,2.968766331,2.978189649,5.120521526,0.032696388,0.679621101,Bone,MCF7,E2
Bone.15_I,100126512,2.967203482,2.978189649,4.837420909,0.034217021,0.688414695,Bone,MCF7,E2
Bone.15_I,375035,2.961750694,2.978189649,4.138811285,0.039888287,0.712491653,Bone,MCF7,E2
Bone.15_I,285203,2.961750694,2.978189649,4.138811285,0.039888287,0.712491653,Bone,MCF7,E2
Bone.15_I,5281,2.958104944,2.970576465,4.603326602,0.036221097,0.696450146,Bone,MCF7,E2
Bone.15_I,100129617,2.937035581,2.955469572,3.937100844,0.043947657,0.723411583,Bone,MCF7,E2
Bone.15_I,339803,2.933636782,2.946480789,4.530672757,0.038301215,0.70506873,Bone,MCF7,E2
Bone.15_I,51256,2.933636782,2.946480789,4.530672757,0.038301215,0.70506873,Bone,MCF7,E2
Bone.15_I,130576,2.917283481,2.925722229,5.274025439,0.035034373,0.690526468,Bone,MCF7,E2
Bone.15_I,55107,2.911693223,2.925722229,4.361627148,0.041172323,0.714232802,Bone,MCF7,E2
Bone.15_I,3420,2.911693223,2.925722229,4.361627148,0.041172323,0.714232802,Bone,MCF7,E2
Bone.15_I,11099,2.90214121,2.911075453,5.152455374,0.036532901,0.696971844,Bone,MCF7,E2
Bone.15_I,8702,2.893979758,2.900187137,5.831177225,0.034349897,0.688414695,Bone,MCF7,E2
Bone.15_I,338657,2.887598008,2.894461481,5.632601104,0.035412075,0.690526468,Bone,MCF7,E2
Bone.15_I,51422,2.884959622,2.890316893,6.102380654,0.034083728,0.688414695,Bone,MCF7,E2
Bone.15_I,100132352,2.877364148,2.8875871,4.88264016,0.039630208,0.712491653,Bone,MCF7,E2
Bone.15_I,642236,2.855840902,2.873107603,3.981112603,0.049645942,0.753716033,Bone,MCF7,E2
Bone.15_I,23378,2.843388748,2.855332901,4.57820565,0.044209108,0.724812275,Bone,MCF7,E2
Bone.15_I,5187,2.837636972,2.84555188,5.311732575,0.039987587,0.712491653,Bone,MCF7,E2
Bone.15_I,55829,2.830948997,2.834223874,6.96209891,0.03539553,0.690526468,Bone,MCF7,E2
Bone.15_I,83590,2.816454455,2.826186555,4.913794273,0.043726629,0.723360565,Bone,MCF7,E2
Bone.15_I,9702,2.798689555,2.803286153,6.293481673,0.039017735,0.712491653,Bone,MCF7,E2
Bone.15_I,6322,2.769580029,2.771966164,7.457678098,0.038454808,0.706126404,Bone,MCF7,E2
Bone.15_I,84532,2.769539477,2.776145873,5.577590749,0.043596129,0.72282972,Bone,MCF7,E2
Bone.15_I,3338,2.769513028,2.778880841,4.938071875,0.047137787,0.744574287,Bone,MCF7,E2
Bone.15_I,8825,2.764014713,2.769603027,5.885775169,0.042754587,0.719132868,Bone,MCF7,E2
Bone.15_I,79866,2.738192911,2.746016207,5.232987142,0.047752381,0.746257956,Bone,MCF7,E2
Bone.15_I,84133,2.736190093,2.740939269,6.160562599,0.043848689,0.723411583,Bone,MCF7,E2
Bone.15_I,441191,2.732418701,2.736688405,6.355548922,0.043523808,0.72282972,Bone,MCF7,E2
Bone.15_I,124923,2.72585007,2.733077151,5.365734039,0.04799622,0.747621267,Bone,MCF7,E2
Bone.15_I,23035,2.706862478,2.709230409,7.397872495,0.042785713,0.719132868,Bone,MCF7,E2
Bone.15_I,1514,2.703744277,2.707542059,6.540258755,0.045068625,0.73725847,Bone,MCF7,E2
Bone.15_I,100505967,2.689655432,2.693548787,6.47795525,0.046310483,0.741082076,Bone,MCF7,E2
Bone.16,92815,11.41500035,11.43191843,14.48449179,1.2163E-10,1.26495E-07,Bone,MCF7,ED
Bone.16,2688,9.554013786,9.607921115,10.21719847,1.69289E-08,8.80302E-06,Bone,MCF7,ED
Bone.16,83445,9.199434003,9.269103172,8.66642306,4.98018E-08,1.72646E-05,Bone,MCF7,ED
Bone.16,101954273,7.676126121,7.787938585,3.896907557,6.34545E-06,0.001099878,Bone,MCF7,ED
Bone.16,100873746,7.577052479,7.690976855,3.786685086,9.15051E-06,0.001359504,Bone,MCF7,ED
Bone.16,219437,7.498704339,7.816507737,2.656757837,0.000509056,0.014308611,Bone,MCF7,ED
Bone.16,100189013,7.498704339,7.816507737,2.656757837,0.000509056,0.014308611,Bone,MCF7,ED
Bone.16,102724301,7.384467465,7.552029914,3.176267206,5.89089E-05,0.006557335,Bone,MCF7,ED
Bone.16,140885,7.238948821,7.816507737,2.234072841,0.009231201,0.12468116,Bone,MCF7,ED
Bone.16,151174,7.23401249,7.401470238,3.097372431,0.000111095,0.00825274,Bone,MCF7,ED
Bone.16,54414,7.195721453,7.202974607,11.02682134,2.57277E-06,0.000668919,Bone,MCF7,ED
Bone.16,79710,6.989219479,6.997079983,10.54996003,4.31634E-06,0.000897798,Bone,MCF7,ED
Bone.16,102465753,6.649578138,6.816507737,2.848572357,0.001238428,0.027951782,Bone,MCF7,ED
Bone.16,374987,6.590750454,6.757614048,2.827934734,0.00154797,0.032197774,Bone,MCF7,ED
Bone.16,28393,6.573488987,6.787938585,2.624494911,0.003924455,0.061839893,Bone,MCF7,ED
Bone.16,2915,6.500287626,6.816507737,2.359244971,0.01489357,0.180108291,Bone,MCF7,ED
Bone.16,969,6.500287626,6.816507737,2.359244971,0.01489357,0.180108291,Bone,MCF7,ED
Bone.16,64396,6.500287626,6.816507737,2.359244971,0.01489357,0.180108291,Bone,MCF7,ED
Bone.16,7941,6.500287626,6.816507737,2.359244971,0.01489357,0.180108291,Bone,MCF7,ED
Bone.16,29844,6.35018027,6.437996114,3.371876344,0.000398166,0.012743186,Bone,MCF7,ED
Bone.16,100189412,6.299847761,6.615595043,2.318144503,0.024321193,0.232055422,Bone,MCF7,ED
Bone.16,100189235,6.299847761,6.615595043,2.318144503,0.024321193,0.232055422,Bone,MCF7,ED
Bone.16,100189290,6.299847761,6.615595043,2.318144503,0.024321193,0.232055422,Bone,MCF7,ED
Bone.16,100189134,6.299847761,6.615595043,2.318144503,0.024321193,0.232055422,Bone,MCF7,ED
Bone.16,100189120,6.299847761,6.615595043,2.318144503,0.024321193,0.232055422,Bone,MCF7,ED
Bone.16,114041,6.118629313,6.231545236,3.017669023,0.002263005,0.043583803,Bone,MCF7,ED
Bone.16,348926,6.118629313,6.231545236,3.017669023,0.002263005,0.043583803,Bone,MCF7,ED
Bone.16,100873757,6.061071433,6.122838977,3.664391879,0.000409078,0.012743186,Bone,MCF7,ED
Bone.16,26860,6.060167656,6.128134911,3.544628351,0.000538923,0.014749463,Bone,MCF7,ED
Bone.16,100616340,6.014134722,6.231545236,2.474363867,0.020694316,0.221688692,Bone,MCF7,ED
Bone.16,26863,6.008574105,6.008786711,15.41093668,3.52738E-05,0.004585593,Bone,MCF7,ED
Bone.16,221442,5.906552438,5.936801971,4.64350075,0.000163301,0.009435168,Bone,MCF7,ED
Bone.16,26869,5.759641015,5.759876237,15.00701604,6.30513E-05,0.006557335,Bone,MCF7,ED
Bone.16,11055,5.73137642,5.816507737,3.168845992,0.003572046,0.058098002,Bone,MCF7,ED
Bone.16,26255,5.73137642,5.816507737,3.168845992,0.003572046,0.058098002,Bone,MCF7,ED
Bone.16,5230,5.653097944,5.654360086,12.28333415,8.46252E-05,0.006872403,Bone,MCF7,ED
Bone.16,894,5.651161425,5.816507737,2.580921179,0.026627723,0.244560846,Bone,MCF7,ED
Bone.16,6618,5.651161425,5.816507737,2.580921179,0.026627723,0.244560846,Bone,MCF7,ED
Bone.16,6060,5.626329613,5.626566831,14.85747658,8.5905E-05,0.006872403,Bone,MCF7,ED
Bone.16,85407,5.544983676,5.594115316,3.730015797,0.001385554,0.03002033,Bone,MCF7,ED
Bone.16,26871,5.475269712,5.475473625,14.92663206,0.000121588,0.008430101,Bone,MCF7,ED
Bone.16,26870,5.438760936,5.438968134,14.86538343,0.000132278,0.008598062,Bone,MCF7,ED
Bone.16,94104,5.355457516,5.359306187,9.569253923,0.000194194,0.010629564,Bone,MCF7,ED
Bone.16,100189107,5.309248943,5.324654641,5.461752965,0.000416468,0.012743186,Bone,MCF7,ED
Bone.16,50865,5.246162574,5.249422061,9.818537668,0.000243799,0.01152505,Bone,MCF7,ED
Bone.16,26864,5.24546634,5.245639438,14.93340489,0.000205749,0.01069895,Bone,MCF7,ED
Bone.16,84530,5.17474415,5.231545236,3.430234731,0.006992264,0.09961581,Bone,MCF7,ED
Bone.16,945,5.17474415,5.231545236,3.430234731,0.006992264,0.09961581,Bone,MCF7,ED
Bone.16,101954269,5.153168689,5.18958992,3.966136574,0.002472858,0.045902563,Bone,MCF7,ED
Bone.16,100169760,5.146197068,5.146219787,17.79742722,0.000255845,0.011568642,Bone,MCF7,ED
Bone.16,6489,5.1202126,5.231545236,2.772851759,0.038811265,0.300324436,Bone,MCF7,ED
